timestamp,service_name,event_code,event_provider,trace_id,transaction_id,message,callee,parsed,call_duration
2025-06-03 11:34:31:363,S4,m30,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:77, Wait 60",S5,2025-06-03 11:34:31.363,0.122
2025-06-03 11:34:31:364,S5,m31,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:3, Wait 60",S10,2025-06-03 11:34:31.364,0.121
2025-06-03 11:34:31:492,S1,m42,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:8, StopDetection",S4,2025-06-03 11:34:31.492,0.006
2025-06-03 11:34:31:493,S4,m33,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S6:223, Set 2",S6,2025-06-03 11:34:31.493,0.005
2025-06-03 11:34:31:495,S6,m37,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:2, StopCartridgeDetection",S10,2025-06-03 11:34:31.495,0.003
2025-06-03 11:34:31:510,S1,m66,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S11:1, SetCartridgeInGripper (CassetteSlot:Slot2,Detail_objectId:2970299:S11:60,State:NotPresent)",S11,2025-06-03 11:34:31.510,0.002
2025-06-03 11:34:31:513,S1,m26,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:4, MoveToPosition Docker",S4,2025-06-03 11:34:31.513,0.19
2025-06-03 11:34:31:701,S4,m27,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:41, SetPosition X, 0.018",S5,2025-06-03 11:34:31.701,0.002
2025-06-03 11:34:31:705,S4,m28,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:78, Execute",S5,2025-06-03 11:34:31.705,0.003
2025-06-03 11:34:31:706,S5,m29,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:3, ExecuteMove (MoveCorrection:,MoveType:Absolute,ParameterSet:,Position:0.018,Velocity:0)",S10,2025-06-03 11:34:31.706,0.002
2025-06-03 11:34:31:709,S4,m30,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:78, Wait 60",S5,2025-06-03 11:34:31.709,0.126
2025-06-03 11:34:31:709,S5,m31,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:3, Wait 60",S10,2025-06-03 11:34:31.709,0.126
2025-06-03 11:34:31:843,S1,m64,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:6, OpenGripper",S4,2025-06-03 11:34:31.843,0.006
2025-06-03 11:34:31:844,S4,m33,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S6:224, Set 1",S6,2025-06-03 11:34:31.844,0.005
2025-06-03 11:34:31:846,S6,m65,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:2, OpenCartridgeGripper",S10,2025-06-03 11:34:31.846,0.003
2025-06-03 11:34:31:866,S1,m26,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:4, MoveToPosition CartridgeDetectionBegin",S4,2025-06-03 11:34:31.866,0.0
2025-06-03 11:34:32:062,S4,m27,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:41, SetPosition X, 0.004",S5,2025-06-03 11:34:32.062,0.002
2025-06-03 11:34:32:067,S4,m28,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:79, Execute",S5,2025-06-03 11:34:32.067,0.005
2025-06-03 11:34:32:068,S5,m29,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:3, ExecuteMove (MoveCorrection:,MoveType:Absolute,ParameterSet:,Position:0.004,Velocity:0)",S10,2025-06-03 11:34:32.068,0.004
2025-06-03 11:34:32:074,S4,m30,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:79, Wait 60",S5,2025-06-03 11:34:32.074,0.0
2025-06-03 11:34:32:075,S5,m31,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:3, Wait 60",S10,2025-06-03 11:34:32.075,0.112
2025-06-03 11:34:32:195,S1,m32,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:6, CloseGripper",S4,2025-06-03 11:34:32.195,0.006
2025-06-03 11:34:32:196,S4,m33,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S6:224, Set 2",S6,2025-06-03 11:34:32.196,0.005
2025-06-03 11:34:32:197,S6,m35,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:2, CloseCartridgeGripper",S10,2025-06-03 11:34:32.197,0.004
2025-06-03 11:34:32:222,S1,m26,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:4, MoveToPosition CartridgeDetectionBegin",S4,2025-06-03 11:34:32.222,0.198
2025-06-03 11:34:32:418,S4,m27,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:41, SetPosition X, 0.004",S5,2025-06-03 11:34:32.418,0.002
2025-06-03 11:34:32:422,S4,m28,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:80, Execute",S5,2025-06-03 11:34:32.422,0.004
2025-06-03 11:34:32:423,S5,m29,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:3, ExecuteMove (MoveCorrection:,MoveType:Absolute,ParameterSet:,Position:0.004,Velocity:0)",S10,2025-06-03 11:34:32.423,0.003
2025-06-03 11:34:32:428,S4,m30,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:80, Wait 60",S5,2025-06-03 11:34:32.428,0.124
2025-06-03 11:34:32:429,S5,m31,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:3, Wait 60",S10,2025-06-03 11:34:32.429,0.123
2025-06-03 11:34:32:558,S1,m41,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:8, StartDetection",S4,2025-06-03 11:34:32.558,0.006
2025-06-03 11:34:32:559,S4,m33,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S6:223, Set 1",S6,2025-06-03 11:34:32.559,0.005
2025-06-03 11:34:32:561,S6,m71,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:2, StartCartridgeDetection",S10,2025-06-03 11:34:32.561,0.003
2025-06-03 11:34:32:569,S1,m26,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:4, MoveToPosition CartridgeDetectionEnd",S4,2025-06-03 11:34:32.569,0.0
2025-06-03 11:34:32:771,S4,m27,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:41, SetPosition X, 0.003",S5,2025-06-03 11:34:32.771,0.003
2025-06-03 11:34:32:776,S4,m28,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:81, Execute",S5,2025-06-03 11:34:32.776,0.004
2025-06-03 11:34:32:777,S5,m29,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:3, ExecuteMove (MoveCorrection:,MoveType:Absolute,ParameterSet:,Position:0.003,Velocity:0)",S10,2025-06-03 11:34:32.777,0.003
2025-06-03 11:34:32:781,S4,m30,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:81, Wait 60",S5,2025-06-03 11:34:32.781,0.124
2025-06-03 11:34:32:783,S5,m31,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:3, Wait 60",S10,2025-06-03 11:34:32.783,0.122
2025-06-03 11:34:32:911,S1,m42,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:8, StopDetection",S4,2025-06-03 11:34:32.911,0.0
2025-06-03 11:34:32:912,S4,m33,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S6:223, Set 2",S6,2025-06-03 11:34:32.912,0.005
2025-06-03 11:34:32:913,S6,m37,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:2, StopCartridgeDetection",S10,2025-06-03 11:34:32.913,0.004
2025-06-03 11:34:32:926,S1,m66,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S11:1, SetCartridgeInGripper (CassetteSlot:Slot2,Detail_objectId:2970299:S11:60,State:NotPresent)",S11,2025-06-03 11:34:32.926,0.003
2025-06-03 11:34:32:929,S1,m26,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:4, MoveToPosition Park",S4,2025-06-03 11:34:32.929,0.338
2025-06-03 11:34:33:265,S4,m27,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:41, SetPosition X, 0",S5,2025-06-03 11:34:33.265,0.002
2025-06-03 11:34:33:270,S4,m28,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:82, Execute",S5,2025-06-03 11:34:33.270,0.004
2025-06-03 11:34:33:272,S5,m29,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:3, ExecuteMove (MoveCorrection:,MoveType:Absolute,ParameterSet:,Position:0,Velocity:0)",S10,2025-06-03 11:34:33.272,0.002
2025-06-03 11:34:33:275,S4,m30,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:82, Wait 60",S5,2025-06-03 11:34:33.275,0.0
2025-06-03 11:34:33:276,S5,m31,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:3, Wait 60",S10,2025-06-03 11:34:33.276,0.123
2025-06-03 11:34:33:411,S1,m76,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S11:1, SetSlotInventory (CassetteSlot:Slot2,Detail_objectId:2970299:S11:60,State:NotPresent)",S11,2025-06-03 11:34:33.411,0.006
2025-06-03 11:34:33:417,S1,m72,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S11:1, CreateNewSample",S11,2025-06-03 11:34:33.417,0.0
2025-06-03 11:34:33:421,S1,m66,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S11:1, SetCartridgeInGripper (CassetteSlot:Unknown,Detail_objectId:2970299:S11:89,State:NotPresent)",S11,2025-06-03 11:34:33.421,0.004
2025-06-03 11:34:33:428,S1,m76,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S11:1, SetSlotInventory (CassetteSlot:Slot2,Detail_objectId:2970299:S11:60,State:NotPresent)",S11,2025-06-03 11:34:33.428,0.003
2025-06-03 11:34:33:516,S1,m38,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:5, MoveToPosition Slot2",S4,2025-06-03 11:34:33.516,0.106
2025-06-03 11:34:33:621,S4,m27,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:34, SetPosition Z, 0.008999999999999994",S5,2025-06-03 11:34:33.621,0.001
2025-06-03 11:34:33:624,S5,m29,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:4, ExecuteMove (MoveCorrection:,MoveType:Absolute,ParameterSet:,Position:0.009,Velocity:0)",S10,2025-06-03 11:34:33.624,0.003
2025-06-03 11:34:33:624,S4,m28,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:83, Execute",S5,2025-06-03 11:34:33.624,0.003
2025-06-03 11:34:33:627,S4,m30,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:83, Wait 60",S5,2025-06-03 11:34:33.627,0.0
2025-06-03 11:34:33:628,S5,m31,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:4, Wait 60",S10,2025-06-03 11:34:33.628,0.121
2025-06-03 11:34:33:871,S1,m41,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:9, StartDetection",S4,2025-06-03 11:34:33.871,0.003
2025-06-03 11:34:33:874,S1,m42,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:9, StopDetection",S4,2025-06-03 11:34:33.874,0.003
2025-06-03 11:34:33:882,S1,m43,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S11:1, SetCassetteInGripper Present",S11,2025-06-03 11:34:33.882,0.004
2025-06-03 11:34:33:887,S1,m52,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S11:1, SetCassettePosition Unknown",S11,2025-06-03 11:34:33.887,0.003
2025-06-03 11:34:33:890,S1,m53,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:2, OpenDocker",S4,2025-06-03 11:34:33.890,0.0
2025-06-03 11:34:33:892,S4,m33,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S6:226, Set 1",S6,2025-06-03 11:34:33.892,0.005
2025-06-03 11:34:33:893,S6,m54,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:2, OpenDocker",S10,2025-06-03 11:34:33.893,0.004
2025-06-03 11:34:33:923,S1,m38,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:5, MoveToPosition Slot3",S4,2025-06-03 11:34:33.923,0.102
2025-06-03 11:34:34:023,S4,m27,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:34, SetPosition Z, 0.012499999999999997",S5,2025-06-03 11:34:34.023,0.002
2025-06-03 11:34:34:028,S4,m28,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:84, Execute",S5,2025-06-03 11:34:34.028,0.004
2025-06-03 11:34:34:029,S5,m29,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:4, ExecuteMove (MoveCorrection:,MoveType:Absolute,ParameterSet:,Position:0.0125,Velocity:0)",S10,2025-06-03 11:34:34.029,0.003
2025-06-03 11:34:34:033,S4,m30,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:84, Wait 60",S5,2025-06-03 11:34:34.033,0.111
2025-06-03 11:34:34:034,S5,m31,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:4, Wait 60",S10,2025-06-03 11:34:34.034,0.11
2025-06-03 11:34:34:152,S1,m39,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:2, CloseDocker",S4,2025-06-03 11:34:34.152,0.007
2025-06-03 11:34:34:154,S4,m33,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S6:226, Set 2",S6,2025-06-03 11:34:34.154,0.005
2025-06-03 11:34:34:155,S6,m40,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:2, CloseDocker",S10,2025-06-03 11:34:34.155,0.004
2025-06-03 11:34:34:198,S1,m52,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S11:1, SetCassettePosition Slot3",S11,2025-06-03 11:34:34.198,0.002
2025-06-03 11:34:34:200,S1,m38,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:5, MoveToPosition Park",S4,2025-06-03 11:34:34.200,0.0
2025-06-03 11:34:34:300,S4,m27,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:34, SetPosition Z, 0",S5,2025-06-03 11:34:34.300,0.002
2025-06-03 11:34:34:305,S4,m28,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:85, Execute",S5,2025-06-03 11:34:34.305,0.004
2025-06-03 11:34:34:306,S5,m29,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:4, ExecuteMove (MoveCorrection:,MoveType:Absolute,ParameterSet:,Position:0,Velocity:0)",S10,2025-06-03 11:34:34.306,0.003
2025-06-03 11:34:34:311,S4,m30,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:85, Wait 60",S5,2025-06-03 11:34:34.311,0.113
2025-06-03 11:34:34:313,S5,m31,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:4, Wait 60",S10,2025-06-03 11:34:34.313,0.111
2025-06-03 11:34:34:576,S1,m41,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:9, StartDetection",S4,2025-06-03 11:34:34.576,0.002
2025-06-03 11:34:34:579,S1,m42,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:9, StopDetection",S4,2025-06-03 11:34:34.579,0.001
2025-06-03 11:34:34:584,S1,m43,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S11:1, SetCassetteInGripper NotPresent",S11,2025-06-03 11:34:34.584,0.004
2025-06-03 11:34:34:588,S1,m64,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:6, OpenGripper",S4,2025-06-03 11:34:34.588,0.006
2025-06-03 11:34:34:590,S4,m33,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S6:224, Set 1",S6,2025-06-03 11:34:34.590,0.004
2025-06-03 11:34:34:591,S6,m65,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:2, OpenCartridgeGripper",S10,2025-06-03 11:34:34.591,0.003
2025-06-03 11:34:34:609,S1,m26,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:4, MoveToPosition Docker",S4,2025-06-03 11:34:34.609,0.192
2025-06-03 11:34:34:799,S4,m27,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:41, SetPosition X, 0.018",S5,2025-06-03 11:34:34.799,0.002
2025-06-03 11:34:34:804,S4,m28,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:86, Execute",S5,2025-06-03 11:34:34.804,0.003
2025-06-03 11:34:34:805,S5,m29,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:3, ExecuteMove (MoveCorrection:,MoveType:Absolute,ParameterSet:,Position:0.018,Velocity:0)",S10,2025-06-03 11:34:34.805,0.002
2025-06-03 11:34:34:809,S4,m30,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:86, Wait 60",S5,2025-06-03 11:34:34.809,0.123
2025-06-03 11:34:34:810,S5,m31,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:3, Wait 60",S10,2025-06-03 11:34:34.810,0.122
2025-06-03 11:34:34:939,S1,m32,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:6, CloseGripper",S4,2025-06-03 11:34:34.939,0.006
2025-06-03 11:34:34:940,S4,m33,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S6:224, Set 2",S6,2025-06-03 11:34:34.940,0.005
2025-06-03 11:34:34:942,S6,m35,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:2, CloseCartridgeGripper",S10,2025-06-03 11:34:34.942,0.003
2025-06-03 11:34:34:967,S1,m26,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:4, MoveToPosition GrabAndDrag",S4,2025-06-03 11:34:34.967,0.195
2025-06-03 11:34:35:159,S4,m27,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:41, SetPosition X, 0.0162",S5,2025-06-03 11:34:35.159,0.003
2025-06-03 11:34:35:165,S4,m28,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:87, Execute",S5,2025-06-03 11:34:35.165,0.006
2025-06-03 11:34:35:167,S5,m29,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:3, ExecuteMove (MoveCorrection:,MoveType:Absolute,ParameterSet:,Position:0.0162,Velocity:0)",S10,2025-06-03 11:34:35.167,0.004
2025-06-03 11:34:35:172,S4,m30,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:87, Wait 60",S5,2025-06-03 11:34:35.172,0.0
2025-06-03 11:34:35:173,S5,m31,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:3, Wait 60",S10,2025-06-03 11:34:35.173,0.115
2025-06-03 11:34:35:295,S1,m64,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:6, OpenGripper",S4,2025-06-03 11:34:35.295,0.005
2025-06-03 11:34:35:296,S4,m33,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S6:224, Set 1",S6,2025-06-03 11:34:35.296,0.004
2025-06-03 11:34:35:297,S6,m65,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:2, OpenCartridgeGripper",S10,2025-06-03 11:34:35.297,0.003
2025-06-03 11:34:35:321,S1,m26,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:4, MoveToPosition Docker",S4,2025-06-03 11:34:35.321,0.202
2025-06-03 11:34:35:519,S4,m27,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:41, SetPosition X, 0.018",S5,2025-06-03 11:34:35.519,0.004
2025-06-03 11:34:35:525,S4,m28,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:88, Execute",S5,2025-06-03 11:34:35.525,0.004
2025-06-03 11:34:35:526,S5,m29,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:3, ExecuteMove (MoveCorrection:,MoveType:Absolute,ParameterSet:,Position:0.018,Velocity:0)",S10,2025-06-03 11:34:35.526,0.003
2025-06-03 11:34:35:530,S5,m31,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:3, Wait 60",S10,2025-06-03 11:34:35.530,0.0
2025-06-03 11:34:35:530,S4,m30,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:88, Wait 60",S5,2025-06-03 11:34:35.530,0.114
2025-06-03 11:34:35:648,S1,m32,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:6, CloseGripper",S4,2025-06-03 11:34:35.648,0.0
2025-06-03 11:34:35:649,S4,m33,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S6:224, Set 2",S6,2025-06-03 11:34:35.649,0.004
2025-06-03 11:34:35:650,S6,m35,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:2, CloseCartridgeGripper",S10,2025-06-03 11:34:35.650,0.003
2025-06-03 11:34:35:676,S1,m72,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S11:1, CreateNewSample",S11,2025-06-03 11:34:35.676,0.003
2025-06-03 11:34:35:679,S1,m76,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S11:1, SetSlotInventory (CassetteSlot:Slot3,Detail_objectId:2970299:S11:91,State:NotPresent)",S11,2025-06-03 11:34:35.679,0.004
2025-06-03 11:34:35:686,S1,m66,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S11:1, SetCartridgeInGripper (CassetteSlot:Slot3,Detail_objectId:2970299:S11:61,State:Unknown)",S11,2025-06-03 11:34:35.686,0.003
2025-06-03 11:34:35:693,S1,m26,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:4, MoveToPosition CartridgeDetectionBegin",S4,2025-06-03 11:34:35.693,0.187
2025-06-03 11:34:35:879,S4,m27,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:41, SetPosition X, 0.004",S5,2025-06-03 11:34:35.879,0.001
2025-06-03 11:34:35:881,S4,m28,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:89, Execute",S5,2025-06-03 11:34:35.881,0.003
2025-06-03 11:34:35:881,S5,m29,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:3, ExecuteMove (MoveCorrection:,MoveType:Absolute,ParameterSet:,Position:0.004,Velocity:0)",S10,2025-06-03 11:34:35.881,0.003
2025-06-03 11:34:35:885,S4,m30,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S5:89, Wait 60",S5,2025-06-03 11:34:35.885,0.114
2025-06-03 11:34:35:886,S5,m31,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:3, Wait 60",S10,2025-06-03 11:34:35.886,0.113
2025-06-03 11:34:36:006,S1,m41,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S4:8, StartDetection",S4,2025-06-03 11:34:36.006,0.0
2025-06-03 11:34:36:007,S4,m33,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S6:223, Set 1",S6,2025-06-03 11:34:36.007,0.006
2025-06-03 11:34:36:009,S6,m71,infrastructure,t17,04272fdb-94f7-4a60-9314-058eb83b4b4f,"-> Client, 2970299:S10:2, StartCartridgeDetection",S10,2025-06-03 11:34:36.009,0.004
